name;region;style;brewery;review
Carlsberg Pilsner;Copenhagen, Denmark;Pilsener / Pils / Pilsner;Carlsberg Brewery;Schmeckt aus der Flasche seltsamerweise besser als aus dem Glas. Unspektakulärer, aber ganz eigener Geschmack. Leichte Bitterkeit, etwas herbes Aroma aber weich im Geschmack. Betonende Lakritznote.
Carlsberg Pilsner;Copenhagen, Denmark;Pilsener / Pils / Pilsner;Carlsberg Brewery;From a can to a glass. Pours a clear light gold color with a small foamy head that disappeared. Aroma is barley corm malts and slight earthy hop note. Taste follows the aroma with a slight nuttiness note in the sip and a slight earthy hop note . Medium light mouthfeel. Pretty tasty budget beer.
Carlsberg Pilsner;Copenhagen, Denmark;Pilsener / Pils / Pilsner;Carlsberg Brewery;"I was afraid to get similar beers like the ""Pilsner Urquell"" because i had bad experience with that beer.. But i give a try to this also famous ""Carlsberg"" Pilsner beer.. The aroma smell like one ordinary ""Pilsner"" beer that wasen't the greater thing but the taste really surprised me and in the end i enjoy this beer.. It has some bittersweet taste and not some high rate bitterness.. Also the aftertaste is simply beautiful.. You feel one amazing malty taste in your mouth and that is the best part here for me.. Overall a very enjoyable and refreshing beer to drink and with the cheap price the whole thing become better.. For sure you can't compare these beers with some classic and badass belgium and german beers but like i say before, any beer has a purpose.. This beer for what it is, worth to drink it.."
Carlsberg Special Brew;Northampton, Northamptonshire, England;Pilsener - Imperial;Carlsberg UK;Quite strong and perfectly fine for parties. Its taste has nothing unique but it brings enough joy !
Carlsberg Special Brew;Northampton, Northamptonshire, England;Pilsener - Imperial;Carlsberg UK;A fantastic beer with a bad reputation, which is a shame. In a blind taste test with Leffe Blonde I challenge you to tell the difference. In fact i prefer it. One of my favourite beers. Moderation is key.
Carlsberg Special Brew;Northampton, Northamptonshire, England;Pilsener - Imperial;Carlsberg UK;Ruined! I'd been drinking Special Brew for over 40 years, won't be any more. New version is way too gassy, and doesn't taste anything like Special Brew.
Carlsberg Special Brew;Northampton, Northamptonshire, England;Pilsener - Imperial;Carlsberg UK;Hate this brew now. Not the same. Rather pay more for the original. Its rank. Wont be buying this anymore unless they re-introduce the original as an alternative.
Carlsberg Special Brew;Northampton, Northamptonshire, England;Pilsener - Imperial;Carlsberg UK;Theres no way Carlsberg can ever fix this, the ABV has been reduced - Once again, it used to be 9% but it's only 7.5% now Special brew has officially been ruined, forever.
Carlsberg Special Brew;Northampton, Northamptonshire, England;Pilsener - Imperial;Carlsberg UK;Probably the best beer Carlsberg make. Made for Winston Churchill but drank by the underclass. Not a bad drink though
Carlsberg Special Brew;Northampton, Northamptonshire, England;Pilsener - Imperial;Carlsberg UK;ABV down again :( This last pack will be my last Bought from sainsburys newport only supermarket i have found this in lately
Carlsberg Special Brew;Northampton, Northamptonshire, England;Pilsener - Imperial;Carlsberg UK;This isn't even special brew anymore, they are just cashing in on the name now, it used to be a good beer at a reasonable price, now it's just expensive and watered down, I can't believe people still buy this.
Carlsberg Elephant;Copenhagen, Denmark;Pale Lager - Strong;Carlsberg Brewery;pours golden and clear with a medium head. aroma of malts, corn, slight booze. flavour of malts. sweetish.
Carlsberg Elephant;Copenhagen, Denmark;Pale Lager - Strong;Carlsberg Brewery;From undated bottle in dimpled mug. Pours clear golden amber w/fluffy white head, odd grainy aroma. Taste has an unusual sweetness to it almost like corn syrup.
Carlsberg Elephant;Copenhagen, Denmark;Pale Lager - Strong;Carlsberg Brewery;02.11.2019 -- 0.5l bottle from rewe in charlottenburg, bb 17.09.2020. pours a clear golden with a medium head. aroma of malts, corn, slight booze. flavour of malts. sweetish. drinkable when cold, alcohol is somewhat hidden.
Carlsberg Elephant;Copenhagen, Denmark;Pale Lager - Strong;Carlsberg Brewery;Wersja opuszkowa. Alkohol 7,5 %. Z³ote, klarowne. piana bia³a, drobna, obfita. W aromacie s³odowe i lekka nuta alkoholowa. Zapowiada mocne piwo. W smaku s³odowe, ale te¿ wyczuwalna nuta alkoholowa. Jest ukryty, ale mimo wszystko zaznaczony. Jak na mocne piwo to smakuje nie najgorzej. Ale mimo wszytko jest mocne.
Carlsberg Elephant;Copenhagen, Denmark;Pale Lager - Strong;Carlsberg Brewery;Golden color, small white head. Aromas of malt, alcohol and corn. Taste of malt and alcohol.
Carlsberg Elephant;Copenhagen, Denmark;Pale Lager - Strong;Carlsberg Brewery;If “cheap” beer made a strong flavor, this is it. Hard to swallow. High alcohol content doesn’t make up for awful taste. Also very heavy bodied for something that tastes so shitty
Carlsberg Elephant;Copenhagen, Denmark;Pale Lager - Strong;Carlsberg Brewery;Pours golden with a thick white head. Aroma of sweet and grassy malt. Taste has nice floral and rich dry bready notes. Palate is like a pilsener, dominated by bread with light elements of hops. Great.
Carlsberg Elephant;Copenhagen, Denmark;Pale Lager - Strong;Carlsberg Brewery;Klar gylden med offwhite skum. Atoma malt eple humle. Smak eple karamell malt. Fyldig lager med lett bitterhet. Bpks deltnmed Hilde
Carlsberg Elephant;Copenhagen, Denmark;Pale Lager - Strong;Carlsberg Brewery;Canned at 7.5% ABV. Clear deep gold with a moderate white head. Aroma: grains, candy. Medium body. Taste: sweet, malty. Grains, candy, a bit nutty, light to medium alcohol. Light to medium bitterness. Just a little bit harsh, still passable. This strong lager is not among the worst.
Carlsberg Elephant;Copenhagen, Denmark;Pale Lager - Strong;Carlsberg Brewery;Tap @ O’Kallaghans, Rouen VIII 2019. Licht zoet maltig biertje, goed doordrinkbaar met zachte bitter. Heeft wat weg van een Belgisch blond. Kortom sterk biertje maar wordt voor Deens pilsener weg gezet. Daar doet het zich wel echt tekort mee. Helder geel met witte schuimkraag. Plastic beker
Carlsberg Ice;Copenhagen, Denmark;Pale Lager - North Am. / Light;Carlsberg Brewery;Can - Transferring Old Data - Has some sweet, metallic aromas, have never drunk it again.
Carlsberg Ice;Copenhagen, Denmark;Pale Lager - North Am. / Light;Carlsberg Brewery;*Old rating, best before 17.07.04. Beer brewed in Germany. Smooth and pale. Malty, fresh, not too deep, highly drinkable. Nearly no bitterness, sweetish.
Carlsberg Ice;Copenhagen, Denmark;Pale Lager - North Am. / Light;Carlsberg Brewery;Bottled@The 1st Vaasa CS/ES beer session (Thanks JP!). Bought in Malaysia, 5.6% abv. Pale yellowish golden colour with mediumsized bubbly white head. Aroma is malts, some grains and quite grassy as well. Flavour is quite similar. Actually quite mild flavours for being 5.6%, as it is rather watery.
Carlsberg Ice;Copenhagen, Denmark;Pale Lager - North Am. / Light;Carlsberg Brewery;33 cL bottle, 1999 vintage. Pours clear and golden orange with a fully gone head. Aroma is dense wineous and oldis. Dramatic change from the original fully clean and towards watery aroma and flavour. Dense malty and fruity oxidised. A bit flat into the finish. Way too oxidised but better than I remember the original.
Carlsberg Ice;Copenhagen, Denmark;Pale Lager - North Am. / Light;Carlsberg Brewery;Aarhus, DK. Bottled. Abscence of any character. High carbonation - would prefer water
Carlsberg Ice;Copenhagen, Denmark;Pale Lager - North Am. / Light;Carlsberg Brewery;Yellow with a white head. Grainy taste, Weak watery palate. Corn flavor - very sweet. Glad I never bought this myself!
Carlsberg Ice;Copenhagen, Denmark;Pale Lager - North Am. / Light;Carlsberg Brewery;Bottle. Yellow colour, small short head. Thin aroma of malt. Weak clear and crisp flavour of malt and some grains.
Carlsberg Ice;Copenhagen, Denmark;Pale Lager - North Am. / Light;Carlsberg Brewery;Bottled on a hot summers day. Light in appearance, aroma and flavor. Very drinkable, but not specially good for a summer ale.
Carlsberg Ice;Copenhagen, Denmark;Pale Lager - North Am. / Light;Carlsberg Brewery;Aroma seems minimal but does warm up to give caramel. Taste is similar though some grassy hops present, harsh carbonation kills it really.
Carlsberg Ice;Copenhagen, Denmark;Pale Lager - North Am. / Light;Carlsberg Brewery;In spite of it´s 5% alcohol, it does´nt really taste like anything but water. Good for thirst and not much else.
Grolsch Amber Ale;Boekelo, Netherlands;Red Ale / Intl Amber Ale;Grolsche Bierbrouwerij Ned. (Asahi);Clear amber brown appearance, medium head. Caramel, slight roast malt nose, medium bitterness. Average amber ale.
Grolsch Amber Ale;Boekelo, Netherlands;Red Ale / Intl Amber Ale;Grolsche Bierbrouwerij Ned. (Asahi);Yeah, I’d say this is slightly better than the original premium lager, but not much. Sort of like the difference between Heineken and Heineken Dark. If you prefer medium dark ambers over typical lagers, then you’ll probably prefer this as well. Has more of a caramel, sweet malty taste...not as skunky as the original. An average overall beer, nothing more.
Grolsch Amber Ale;Boekelo, Netherlands;Red Ale / Intl Amber Ale;Grolsche Bierbrouwerij Ned. (Asahi);Bottle. Golden/amber color, almost no head. Aroma is metallic and malty. Taste is metallic and fruity in an artificial way. Very flat, with a nasty sour aftertaste. This is a really bad beer, like it’s failed.
Grolsch Amber Ale;Boekelo, Netherlands;Red Ale / Intl Amber Ale;Grolsche Bierbrouwerij Ned. (Asahi);oude rating, bruin/rood met witte kraag, behoorlijk bitter, moutig en verbrande caramel, medium body en waterig, licht droge afdronk, niet erg lekker
Grolsch Amber Ale;Boekelo, Netherlands;Red Ale / Intl Amber Ale;Grolsche Bierbrouwerij Ned. (Asahi);"Bottle 30cl. Clear amber, nice frothy head, recedes slowly. good lacing; sweet malty nose, bread, caramel, dark fruit, herbal hops; mild sweet taste, some caramel, a bit fruity; medium body, creamy texture, average carbonation; mild dry bittersweet finish."
Grolsch Amber Ale;Boekelo, Netherlands;Red Ale / Intl Amber Ale;Grolsche Bierbrouwerij Ned. (Asahi);Bernsteinfarben mit wenig Schaum. Verhaltenes Malzaroma. Dünner Antrunk. Malzig, Karamell und leicht nussig im Geschmack. Der wenige Hopfen hat auch ne Alunote. Unterdurchschnittlich.
Grolsch Amber Ale;Boekelo, Netherlands;Red Ale / Intl Amber Ale;Grolsche Bierbrouwerij Ned. (Asahi);Bottle@tasting (1998), 300ml. Head: some off-white foam. Colour: clear, amber. Aroma: almost none. Taste: some bitter. Palate: refreshing, small bitter finish. Overall: nice.
Grolsch Amber Ale;Boekelo, Netherlands;Red Ale / Intl Amber Ale;Grolsche Bierbrouwerij Ned. (Asahi);"Bottled. Amber colour small white head. Aroma is fruity, caramelly, mild bitterness along with some slight metallic notes as well. Flavour is fruity, earthy, mild metallic notes as well as some caramel and sweet grains. Balanced. For being ""bulk"" it’s not all too bad. Quite dry and only mildly ""metallic"" aftertaste."
Grolsch Amber Ale;Boekelo, Netherlands;Red Ale / Intl Amber Ale;Grolsche Bierbrouwerij Ned. (Asahi);Bottle- Pours an amber color with a nice head that fades slowly to lacing. Aroma of roasted malt, caramel and not much else. Mild taste of roasted malt and caramel sweetness. There is a mild bitterness and a dry finish. medium body, some and creamy like texture. Nice balance. Nice amber that goes down easy. Good for a few.
Grolsch Amber Ale;Boekelo, Netherlands;Red Ale / Intl Amber Ale;Grolsche Bierbrouwerij Ned. (Asahi);Originally rated August 2004. Grolsch Amber Ale poured a dark amber colour, with a good lasting cream-foam off-white head. Lightly carbonated, it had great lacing. Aromas are mostly of sweet malt. Taste was slightly bitter with a smooth caramel finish. A pretty good session red ale.
Grolsch Premium Lager;Boekelo, Netherlands;Pale Lager - Intl / Premium;Grolsche Bierbrouwerij Ned. (Asahi);Quite possibly one of the worst beers I have ever tasted, awfull metallic taste. White trash beer.
Grolsch Premium Lager;Boekelo, Netherlands;Pale Lager - Intl / Premium;Grolsche Bierbrouwerij Ned. (Asahi);This beer is one of the only beers that come in a green bottle that I actually enjoy. Extremely refreshing, and easy to drink.
Grolsch Premium Lager;Boekelo, Netherlands;Pale Lager - Intl / Premium;Grolsche Bierbrouwerij Ned. (Asahi);Can. Aroma of malt but not too strong. A little bit alcoholic? Ugly whitehead when poared, instantly just disappears. Colour and look of a typical industrial lager. Not very good. Has this very weird awful metallic taste to it. Tastes bad, but not as bad as miller so it gets a pass in that regard.
Grolsch Premium Lager;Boekelo, Netherlands;Pale Lager - Intl / Premium;Grolsche Bierbrouwerij Ned. (Asahi);Tastes like when ur drink normal beer and when the normal beers goes into the toilet
Grolsch Premium Lager;Boekelo, Netherlands;Pale Lager - Intl / Premium;Grolsche Bierbrouwerij Ned. (Asahi);Gyllengul öl med vitt skum. Doft och smak av malt, hö, maltsötma och en gräsig beska.
Grolsch Premium Lager;Boekelo, Netherlands;Pale Lager - Intl / Premium;Grolsche Bierbrouwerij Ned. (Asahi);0.5l can. Clear golden color with white head. Aroma of rice, skunk and vegetables. Taste is sweet and little bitter. No, thank you.
Grolsch Premium Lager;Boekelo, Netherlands;Pale Lager - Intl / Premium;Grolsche Bierbrouwerij Ned. (Asahi);Blind test - 25 koncerniaków. Barwa: Z³ota, klarowna z drobnopêcherzykow¹, nisk¹ bia³¹ pian¹, która opada do ma³ego pierœcienia pozostawiaj¹c cêtki na szkle. Aromat: Utlenienie kartonowe, akcent psiej karmy, trochê s³odowoœci chlebowej, zio³owego chmielu oraz jab³kowych estrów. W tle nuta diacetylu. Smak: Podobnie jak w aromacie. W ustach pó³s³odkie, treœciwoœæ œrednia, wysycenie niskie, lekko kwaœne. Goryczki brak. Finisz wytrawny z lekk¹ zio³owoœci¹ i kwaœn¹ nut¹. Ogólnie pomimo wad da siê wypiæ.
Grolsch Premium Lager;Boekelo, Netherlands;Pale Lager - Intl / Premium;Grolsche Bierbrouwerij Ned. (Asahi);The aroma is typical for the euro lager. Malt, hops. and some yeast. Taste. the body is nice, carbonation is soft. The taste is sweet malt. aftertaste grassy hops in bitterness.
Grolsch Premium Lager;Boekelo, Netherlands;Pale Lager - Intl / Premium;Grolsche Bierbrouwerij Ned. (Asahi);Forgotten how good this beer is and the great feel of the flip top lid. Makes a pleasant change to my recent batch of American light beers.
Grolsch Blond;Boekelo, Netherlands;Pale Lager - North Am. / Light;Grolsche Bierbrouwerij Ned. (Asahi);Botella 330ml , 4,0% .Color limonada,clara,espuma blanca,fina,alta,media resistente,Aroma malta,frutal.Sabor lo mismo,muy ligera,fresca,acuosa
Grolsch Blond;Boekelo, Netherlands;Pale Lager - North Am. / Light;Grolsche Bierbrouwerij Ned. (Asahi);De Carrefour. Abv 4. En copa Alhambra. En almuerzo, con papas fritas con pollo empanao. Lager industrial correcta. Ligera pero no aguada. Con poco sabor pero sin notas desagradables. Amargor ok. Refresca y se puede beber rapido
Gambrinus Premium Svetlý Ležák 12°;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Tried it in Slovakia after a couple hours of traveling,i was thirsty and this beer was spot on,semi sweet beer with bitter aftertaste,i'll definetely buy this one when i go back to Slovakia/Czechia
Gambrinus Premium Svetlý Ležák 12°;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Tap. Pours clear golden with a high white head. Aroma of malt, grassy hops. Taste is semi-sweet, average to low bitterness. Flavors of malt, Czech hops, bready notes. Medium body, crisp texture, average carbonation.
Gambrinus Premium Svetlý Ležák 12°;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Golden orange colour. The aroma is malty, bready, grass hoppy. Flavour is long, bittersweet. Soft carbonation. Nice pilsner.
Gambrinus Premium Svetlý Ležák 12°;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);#15, 4/2015. Zlatá èirá barva, pìna rychle opadá. Nevýrazná sladová vùnì i chu s hoøkou dochutí. Takové nijaké.
Gambrinus Premium Svetlý Ležák 12°;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Lekker vol bier. Beetje donkerder dan pilsener .5.2 % gedronken in Tsjechië op de tap en gekocht in flessen in Duitsland bij de slijter
Gambrinus Premium Èerné;Pilsen, Czech Republic;Dark Lager - Dunkel / Tmavý;Plzeòský Prazdroj (Asahi);Bottled. Color, dark brown with beige head. Aroma, roasted bread, caramel. Taste, sweet, caramel and roasted grain. Nice bittersweet finish. Drinkable beer.
Gambrinus Premium Èerné;Pilsen, Czech Republic;Dark Lager - Dunkel / Tmavý;Plzeòský Prazdroj (Asahi);At an trinkgut in aachen, germany, bottle 500ml, dark brown, medium head, fully fruit hinds and burn-smoke, nice one.
Gambrinus Premium Èerné;Pilsen, Czech Republic;Dark Lager - Dunkel / Tmavý;Plzeòský Prazdroj (Asahi);Love Czech Dark beers - hard ot get, but worth it. Very nice. Drink if you can find. Generally drunk by woman, as dark beers are considered for woman - call me bitc(h)
Gambrinus Premium Èerné;Pilsen, Czech Republic;Dark Lager - Dunkel / Tmavý;Plzeòský Prazdroj (Asahi);red brown with beige head. liquorice, fruits rye. roasted but watery and light. ok...
Gambrinus Premium Èerné;Pilsen, Czech Republic;Dark Lager - Dunkel / Tmavý;Plzeòský Prazdroj (Asahi);Draught at Hospoda U Nováka - after dinner. Clear reddish/black - offwhite head. Ryebread, licorice, berries, roasted, sweetness, soap. Thin, weak & watery.
Gambrinus Premium Èerné;Pilsen, Czech Republic;Dark Lager - Dunkel / Tmavý;Plzeòský Prazdroj (Asahi);Keg at Charlie´s bar in Copenhagen. Orange-brown. Malty aroma with notes of molasses, phenols and sweet bread. Alcoholic flavour with notes of fruits and spices. Sweet.
Gambrinus Premium Èerné;Pilsen, Czech Republic;Dark Lager - Dunkel / Tmavý;Plzeòský Prazdroj (Asahi);"Big, offwhite creamy head over seemingly black, but really dark red, body. Sweetish, faintly roasty aroma. Sweetish taste of licorice and faint roastiness with faintly dry aftertaste. Nice, easily drinkable, not too exciting. Overall impression is that it’s a beer with very little taste, but still not really boring. (On tap. I think this rating is attached to the right beer, but not absolutely sure. Served at ""Two Cats"" (whatever that is in Czech), which was very much a Prazdroj house. It was definitely Prazdroj, definitely dark, and definitely 12 degrees. This is the only beer that matches.)"
Gambrinus Premium Èerné;Pilsen, Czech Republic;Dark Lager - Dunkel / Tmavý;Plzeòský Prazdroj (Asahi);Draught. Dark and sweet. Very malty, but without much aftertaste............
Gambrinus Premium Èerné;Pilsen, Czech Republic;Dark Lager - Dunkel / Tmavý;Plzeòský Prazdroj (Asahi);The ones I samppled were not in their freshest form, having been sitting in one of the ubiquitous kiosks in Kyiv. As a dunkel it felt quite different as the sourness of the brew reminded me, oddly, of a Guinness. It lacks balance and has a fleeting body that tended to feel thin in the mouth.
Gambrinus Premium Èerné;Pilsen, Czech Republic;Dark Lager - Dunkel / Tmavý;Plzeòský Prazdroj (Asahi);This one is a deviation from the usual Czech beers: very acidic dark stout-like beer. I didn't really enjoyed this, but, praps, I didn't understand it right way?
Gambrinus Originál 10° (Desítka);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);0.5L can. Pours clear golden with a medium sized head. Aroma of malts and bread. Taste of malts, grains, grass. Bitter aftertaste.
Gambrinus Originál 10° (Desítka);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Gekregen van een Tsjechische vrachtwagen chauffeur!!! Hij was er schijnbaar dol op!! 4,3% dus lekker wegdrinken...., Maar aan Heineken kan het niet tippen...
Gambrinus Originál 10° (Desítka);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Pours a clear golden yellow on tap with fluffy white foam that dissipates to leave moderate lace. Aroma of clean grassy hop notes with a hay and biscuit malt note underneath. Taste follows, clean and easy with a light bitterness and a sweet finish. Decent enough, but not the best pilsner there.
Gambrinus Originál 10° (Desítka);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);typical lager. a bit better than the average domestic ones. refreshing. nothing amazing about it
Gambrinus Originál 10° (Desítka);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);A very good pale czech lager. No aroma but also no skunk. Barely any hops. Slight malt. Clean blond. ---Rated via Beer Buddy for iPhone
Gambrinus Originál 10° (Desítka);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Clear golden color with off-white head. Aroma has caramel, malt and hay. Taste is malty sweet with somewhat bitter aftertaste. Flavors of caramel, malt and hay.
Gambrinus Originál 10° (Desítka);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Nincsen jellegzetes aromája. Egyedüli pozitívum talán a keserûsége. Annak akik ezt kedvelik. Savanyúság viszont megjelenik.
Gambrinus Originál 10° (Desítka);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Lata 500ml Dorada con espuma blanca,fina,alta,resistente.Aroma malta,herbal.Sabor equilibrada entre amargor y dulzor,malta,herbal.Muy buena
Gambrinus Originál 10° (Desítka);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);"500ml bottle [thanks Andreas!]. Clear, dark orangey, pale golden colour with small to average, frothy, rapidly diminishing, white head. Slightly bready, minimally spicy, malty aroma, a very cautious fruity hoppy touch of apricot. Taste is slightly bready, minimally sweet and spicy malty, a fruity touch of apricot; quite watery overall."
Gambrinus Originál 10° (Desítka);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);500 ml Obozavam ceske pilsnere i Gambrinus je jos jedno odlicno pivo tog stila.. Brutalno lagana pitkoca ispijanja, sjeda ko budali samar..
Gambrinus Dry;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);# 69, 7/2015. Nakyslý, po mladinì vonící èeské výèepní pivo s prázdným tìlem. Horší verze normálního Gambrinusu.
Gambrinus Dry;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Butelka 0,5 litra, zakupiona w markecie w Czechach. Barwa z³ota, idealnie przejrzysta. Niska, bia³a piana, doœæ szybko opada. Aromat jedynie odrobinê s³odowy. W smaku niska goryczka.
Gambrinus Dry;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);"getrunken im Jänner 2018 Das Bier hat den vollen Namen ""Gambrinus Dry - se sníženým obsahem cukrù"", was soviel heißt, dass es Zucker- und damit Kalorienreduziert ist. Da in Tschechien grundsätzlich jeder Bier trinkt und Frauen sowieso das gleiche Bier wie Männer trinken, denke ich dass die Zielgruppe für dieses Bier wohl Leute sind, welche einfach keinen Zucker zu sich nehmen sollten -oder gleich Diabetiker. Es ist einfach weniger vollmundig und süffig, aber dafür mehr spritzig als ein typisches Helles. Sollte man als Diabetiker wirklich nach einem Bier suchen, ist man gut aufgehoben, aber für den 0815-Trinker und auch den Bier-Conaisseur ist es eher langweilig."
Gambrinus Dry;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Fles 50cl in Benesov. Fris, bitter, goede balans, wel wat dun. (7-2014).--.
Gambrinus Dry;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);500 ml bottle. Gold in color small white head. Medium carbonation. No aroma. Very little taste and finish. Would be a good thirst quenching beer.
Gambrinus Dry;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Prakticky tady pøidávám tento komentáø, jen aby tady nìco bylo, protože zpìtnì dopisuji 900 piv z mého seznamu a asi bych se musel u toho zbláznit.
Gambrinus Dry;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);50cl bottle. A clear golden beer with a mid-sized most good lasting white head. Aroma of dry grainy malt, cereals. Taste of dry grainy malt, cereals, straw, mild bitterness.
Gambrinus Dry;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Sehr trockener, mild getreidig herber Beginn. Leicht erhöhte Karbonisierung, geringfügig bitter. Okay. 8/7/8/7/7/7
Gambrinus Dry;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);0,5l Flasche. Hellgelbes Bier, dünner Schaum. Wenig Aroma und Geschmack. Wässerig.
Gambrinus Dry;Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Bottle. Color: Yellow, light golden. Thin white head. Taste: Watery, hopbitter notes, lightly malty, wet paper. Dry bitterish watery finish. Lacking taste. I don’t think Gambrinus would be happy if he knew this beer is named after him.
Primus Svìtlé (Pale);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Jasno z³ote, klarowne. Piana bia³a, nie wysoka. Aromat s³aby, s³odowy. W smaku wodniste, s³odowe Do wpicia w upalny dzieñ, przy sporym pragnieniu...... tyle.
Primus Svìtlé (Pale);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);"# 191; 1/2016. Nepøíliš dobré pivo. Nízká plnost, nepøíjemná hoøkost, mírnì sladové."
Primus Svìtlé (Pale);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);0.5 l bottle. Pours clear golden with small head. A: bit malty bit hoppy T: crisp to fizzy, thin body, bitter, harsh
Primus Svìtlé (Pale);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);getrunken im Frühling 2016 Das Primus ist eines der bekanntesten Biere in Tschechien. Das liegt aber nicht an seiner überragenden guten Qualität, sondern einfach nur, dass man es überall bekommt und ein relativ gutes Preis/Leistungs-Verhältnis hat. Ich glaube am besten verkauft es sich in der 2l-Familen-PET-Flasche. Das Bier ist eher leicht, wobei es aber nicht nach 10grädigen wässrigen Sommerbier schmeckt. Wenn man sich billig betrinken will und aber doch ein Bier mit einem Namen haben will, kann man es gerne nehmen. Aber helles Bier aus Tschechien kann weitaus mehr.
Primus Svìtlé (Pale);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);Prakticky tady pøidávám tento komentáø, jen aby tady nìco bylo, protože zpìtnì dopisuji 900 piv z mého seznamu a asi bych se musel u toho zbláznit.
Primus Svìtlé (Pale);Pilsen, Czech Republic;Pilsener - Czech / Svetlý;Plzeòský Prazdroj (Asahi);From bottle. Transfer of an earlier rating without text recorded, rating only.
Radegast Premium;Nošovice, Czech Republic;Pale Lager - Intl / Premium;Radegast (Asahi);"Eigentlich war dies ein gutes Bier mit feiner Würze, aber das ""Radegast Ryze Hoøká 12"" entschädigt auf voller Länge."
Radegast Premium;Nošovice, Czech Republic;Pale Lager - Intl / Premium;Radegast (Asahi);Het pils is bitter en ietwat kruidig van smaak. gouden kleur met een bekende pils/lager schuimkraag. -backlog de BierApp-
Radegast Premium;Nošovice, Czech Republic;Pale Lager - Intl / Premium;Radegast (Asahi);Z³ota barwa, idealna klarownoœæ i ³adna, bia³a piana. Aromat mocno s³odowy. W smaku s³odowe, praktycznie bez goryczki, ale nawet ca³kiem pijalne...
Radegast Premium;Nošovice, Czech Republic;Pale Lager - Intl / Premium;Radegast (Asahi);Strong bodied Czech lager. Legacy review for completions sake. Slightly darker and more malty than your usual offerings but entirely enjoyable and refreshing. Couldn’t down too many in one session, however, even for a lager. Only ever tried on draught in the Czech Republic (could possibly confusing this with Radegast Original, if so will edit rating).
Radegast Premium;Nošovice, Czech Republic;Pale Lager - Intl / Premium;Radegast (Asahi);Fles 50cl in Benesov. Bitters, kruidig, toch ook maltig en zoet. (7-2014)..
Radegast Premium;Nošovice, Czech Republic;Pale Lager - Intl / Premium;Radegast (Asahi);Prakticky tady pøidávám tento komentáø, jen aby tady nìco bylo, protože zpìtnì dopisuji 900 piv z mého seznamu a asi bych se musel u toho zbláznit.
Radegast Premium;Nošovice, Czech Republic;Pale Lager - Intl / Premium;Radegast (Asahi);On tap at various places. Pours a pale biscuit gold with a white head. Malt and very mild citrus notes. Weak aroma. Malt, mild honey/citrus. Mild flavoured. Thin bodied. High carbonation. Easy drinking, but not interesting.
